report_date;location;climate;temp_max;temp_min;unit_temp;population;density_population;unit_density_pop;latitude_north_west_border;longitude_noth_west_border;latitude_north_est_border;longitude_noth_west_border;latitude_south_west_border;longitude_south_west_border;latitude_south_est_border;longitude_south_est_border;latitude_cases;longitude_cases;location_type;data_field;data_field_code;time_period;time_period_type;value;unit
30/03/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_cumulative_2015-2016;PR0006;NA;NA;372;cases
30/03/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_pregnant_cumulative_2015-2016;PR0007;NA;NA;44;cases
30/03/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_pregnant_symptomatic_cumulative_2015-2016;PR0008;NA;NA;29;cases
30/03/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_pregnant_asymptomatic_cumulative_2015-2016;PR0009;NA;NA;15;cases
30/03/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;gbs_reported_cumulative_2015-2016;PR0010;NA;NA;3;cases
30/03/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;arbovirus_suspected_4weeks;PR0011;NA;NA;1028;cases
30/03/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;arbovirus_suspected_cumulative_2016;PR0012;NA;NA;3240;cases
06/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_4weeks;PR0001;NA;NA;136;cases
06/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_cumulative_2016;PR0003;NA;NA;426;cases
06/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;flavi_confirmed_cumulative_2016;PR0005;NA;NA;9;cases
06/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_cumulative_2015-2016;PR0006;NA;NA;436;cases
06/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_pregnant_cumulative_2015-2016;PR0007;NA;NA;60;cases
06/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_pregnant_symptomatic_cumulative_2015-2016;PR0008;NA;NA;38;cases
06/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_pregnant_asymptomatic_cumulative_2015-2016;PR0009;NA;NA;22;cases
06/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;gbs_reported_cumulative_2015-2016;PR0010;NA;NA;5;cases
06/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;arbovirus_suspected_4weeks;PR0011;NA;NA;1054;cases
06/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;arbovirus_suspected_cumulative_2016;PR0012;NA;NA;3598;cases
13/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_4weeks;PR0001;NA;NA;199;cases
13/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_cumulative_2016;PR0003;NA;NA;540;cases
13/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;flavi_confirmed_cumulative_2016;PR0005;NA;NA;16;cases
13/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_cumulative_2015-2016;PR0006;NA;NA;550;cases
13/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_pregnant_cumulative_2015-2016;PR0007;NA;NA;71;cases
13/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_pregnant_symptomatic_cumulative_2015-2016;PR0008;NA;NA;46;cases
13/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_pregnant_asymptomatic_cumulative_2015-2016;PR0009;NA;NA;25;cases
13/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;gbs_reported_cumulative_2015-2016;PR0010;NA;NA;6;cases
13/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;arbovirus_suspected_4weeks;PR0011;NA;NA;1470;cases
13/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;arbovirus_suspected_cumulative_2016;PR0012;NA;NA;4193;cases
20/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_4weeks;PR0001;NA;NA;197;cases
20/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_cumulative_2016;PR0003;NA;NA;616;cases
20/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;flavi_confirmed_cumulative_2016;PR0005;NA;NA;22;cases
20/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_cumulative_2015-2016;PR0006;NA;NA;626;cases
20/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_pregnant_cumulative_2015-2016;PR0007;NA;NA;73;cases
20/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_pregnant_symptomatic_cumulative_2015-2016;PR0008;NA;NA;48;cases
20/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_pregnant_asymptomatic_cumulative_2015-2016;PR0009;NA;NA;25;cases
20/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;gbs_reported_cumulative_2015-2016;PR0010;NA;NA;6;cases
20/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;gbs_reported_zika_confirmed;PR0013;NA;NA;4;cases
20/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;gbs_reported_flavi_confirmed;PR0014;NA;NA;2;cases
20/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;arbovirus_suspected_4weeks;PR0011;NA;NA;1314;cases
20/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;arbovirus_suspected_cumulative_2016;PR0012;NA;NA;4678;cases
27/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_4weeks;PR0001;NA;NA;204;cases
27/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_cumulative_2016;PR0003;NA;NA;697;cases
27/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;flavi_confirmed_cumulative_2016;PR0005;NA;NA;32;cases
27/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_cumulative_2015-2016;PR0006;NA;NA;707;cases
27/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_pregnant_cumulative_2015-2016;PR0007;NA;NA;89;cases
27/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_pregnant_symptomatic_cumulative_2015-2016;PR0008;NA;NA;65;cases
27/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_pregnant_asymptomatic_cumulative_2015-2016;PR0009;NA;NA;24;cases
27/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;gbs_reported_cumulative_2015-2016;PR0010;NA;NA;7;cases
27/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;gbs_reported_zika_confirmed;PR0013;NA;NA;5;cases
27/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;gbs_reported_flavi_confirmed;PR0014;NA;NA;2;cases
27/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;arbovirus_suspected_4weeks;PR0011;NA;NA;1395;cases
27/04/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;arbovirus_suspected_cumulative_2016;PR0012;NA;NA;5407;cases
04/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_4weeks;PR0001;NA;NA;236;cases
04/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_cumulative_2016;PR0003;NA;NA;775;cases
04/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;flavi_confirmed_cumulative_2016;PR0005;NA;NA;72;cases
04/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_cumulative_2015-2016;PR0006;NA;NA;785;cases
04/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_pregnant_cumulative_2015-2016;PR0007;NA;NA;110;cases
04/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_pregnant_symptomatic_cumulative_2015-2016;PR0008;NA;NA;73;cases
04/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_pregnant_asymptomatic_cumulative_2015-2016;PR0009;NA;NA;37;cases
04/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;gbs_reported_cumulative_2015-2016;PR0010;NA;NA;7;cases
04/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;gbs_reported_zika_confirmed;PR0013;NA;NA;4;cases
04/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;gbs_reported_flavi_confirmed;PR0014;NA;NA;3;cases
04/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;arbovirus_suspected_4weeks;PR0011;NA;NA;1470;cases
04/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;arbovirus_suspected_cumulative_2016;PR0012;NA;NA;5798;cases
12/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_4weeks;PR0001;NA;NA;303;cases
12/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_cumulative_2016;PR0003;NA;NA;915;cases
12/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;flavi_confirmed_cumulative_2016;PR0005;NA;NA;92;cases
12/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_cumulative_2015-2016;PR0006;NA;NA;925;cases
12/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_pregnant_cumulative_2015-2016;PR0007;NA;NA;128;cases
12/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_pregnant_symptomatic_cumulative_2015-2016;PR0008;NA;NA;88;cases
12/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_pregnant_asymptomatic_cumulative_2015-2016;PR0009;NA;NA;40;cases
12/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;gbs_reported_cumulative_2015-2016;PR0010;NA;NA;8;cases
12/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;gbs_reported_zika_confirmed;PR0013;NA;NA;6;cases
12/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;gbs_reported_flavi_confirmed;PR0014;NA;NA;2;cases
12/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;congenital_developmental_defects_reported_cummulative_2015-2016;PR0015;NA;NA;1;cases
12/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;arbovirus_suspected_4weeks;PR0011;NA;NA;1857;cases
12/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;arbovirus_suspected_cumulative_2016;PR0012;NA;NA;6559;cases
19/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_4weeks;PR0001;NA;NA;398;cases
19/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_cumulative_2016;PR0003;NA;NA;1098;cases
19/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;flavi_confirmed_cumulative_2016;PR0005;NA;NA;52;cases
19/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_cumulative_2015-2016;PR0006;NA;NA;1108;cases
19/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_pregnant_cumulative_2015-2016;PR0007;NA;NA;139;cases
19/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_pregnant_symptomatic_cumulative_2015-2016;PR0008;NA;NA;98;cases
19/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_pregnant_asymptomatic_cumulative_2015-2016;PR0009;NA;NA;41;cases
19/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;gbs_reported_cumulative_2015-2016;PR0010;NA;NA;7;cases
19/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;gbs_reported_zika_confirmed;PR0013;NA;NA;5;cases
19/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;gbs_reported_flavi_confirmed;PR0014;NA;NA;2;cases
19/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;congenital_developmental_defects_reported_cummulative_2015-2016;PR0015;NA;NA;1;cases
19/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;arbovirus_suspected_4weeks;PR0011;NA;NA;2079;cases
19/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;arbovirus_suspected_cumulative_2016;PR0012;NA;NA;7337;cases
26/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_4weeks;PR0001;NA;NA;372;cases
26/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_cumulative_2016;PR0003;NA;NA;1160;cases
26/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;flavi_confirmed_cumulative_2016;PR0005;NA;NA;55;cases
26/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_cumulative_2015-2016;PR0006;NA;NA;1170;cases
26/05/2016;United_States-Puerto_Rico;tropical;32,00;28,00;degrees;3283121,00;370.14;personne/km2;18.502887; -67.143325;18.383225;-65.618705;17.966092; -67.211467;17.973424;-65.969044;18.200178;-66.664513;territory;zika_confirmed_pregnant_cumulative_2015-2016;PR0007;NA;NA;151;cases
